Restaurant Name,Item Name,Price
Pho Viet 2,L6. Shrimp Chow Fun,$15.00 
Pho Viet 2,L6. Shrimp Chow Mein,$15.00 
Pho Viet 2,L7. Vegetarian Chow Fun,$14.00 
Pho Viet 2,L7. Vegetarian Chow Mein,$14.00 
Cajun Feast,Fried Rice,$18.00 
Cajun Feast,Pan Fried Egg & Minced Beef Over Rice,$19.50 
Cajun Feast,Mapo Tofu Plated Rice (Spicy),$18.00 
Cajun Feast,Toasted Cheese & Garlic Fried Rice,$16.50 
Cajun Feast,Chinese Sausage Golden Double Egg Fried Rice,$22.50 
Cajun Feast,Pulled Ginger & Scallion Chicken with Rice,$18.00 
Cajun Feast,XO Sauce Fried Rice,$22.50 
Cajun Feast,Supreme Soy Sauce Stir Fried Noodle,$17.30 
Cajun Feast,Chow Mein,$18.00 
Cajun Feast,Singaporean Stir Fried Rice Noodle,$19.50 
Bento Box Midtown,Honey Chicken Bowl,$14.00 
Bento Box Midtown,Korean BBQ Chicken Bowl,$16.00 
Bento Box Midtown,Salmon Teriyaki Bowl,$17.00 
Bento Box Midtown,Sesame Chicken Bowl,$17.00 
Bento Box Midtown,Spicy Popcorn Chicken Bowl,$19.00 
Bento Box Midtown,Thai Chicken Bowl,$17.00 
Bento Box Midtown,Tofu Teriyaki Bowl,$17.00 
Bento Box Midtown,Beef Pan Fried Noodles,$17.00 
Bento Box Midtown,Chicken Pan Fried Noodles,$13.00 
Bento Box Midtown,Seafood Pan Fried Noodles,$20.00 
Bento Box Midtown,Tofu Pan Fried Noodles,$20.00 
Bento Box Midtown,Vegetable Pan Fried Noodles,$23.00 
Bento Box Midtown,Ahi Poke Salad,$17.00 
Bento Box Midtown,Beef Teriyaki Salad,$17.00 
Bento Box Midtown,Chicken Teriyaki Salad,$19.00 
Bento Box Midtown,Sesame Chicken Salad,$16.00 
Bento Box Midtown,Tofu Teriyaki Salad,$15.00 
Roberta's Cocina Mexican,Pozole,$17.99 
Roberta's Cocina Mexican,Taco Salad,$16.99 
Roberta's Cocina Mexican,Caldo de Res,$19.99 
Roberta's Cocina Mexican,Caldo de Pollo,$18.99 
Roberta's Cocina Mexican,Birria en Caldo,$22.99 
Roberta's Cocina Mexican,Carne en su Jugo,$20.99 
Roberta's Cocina Mexican,Caldo de Camaron,$22.99 
Roberta's Cocina Mexican,Caldo de Pescado,$22.99 
Roberta's Cocina Mexican,Camarones Cancun Combination Plate,$22.99 
Roberta's Cocina Mexican,Camarones al Mojo de Ajo Combination Plate,$22.99 
Roberta's Cocina Mexican,Camarones Empanizados Combination Plate,$22.99 
Roberta's Cocina Mexican,Filete de Pescado Combination Plate,$22.99 
Roberta's Cocina Mexican,Camaron con Carne Asada Combination Plate,$25.99 
Roberta's Cocina Mexican,Camarones a la Diabla Combination Plate,$22.99 
Roberta's Cocina Mexican,Mojarra Combination Plate,$22.99 
Roberta's Cocina Mexican,Camarones Rancheros Combination Plate,$22.99 
Roberta's Cocina Mexican,Camarones a la Plancha Combination Plate,$22.99 
McDonald's,Strawberry Shake,$5.29+
McDonald's,Vanilla Shake,$5.29+
McDonald's,OREO® Shamrock McFlurry®,$2.79+
McDonald's,M&M® McFlurry®,$2.99+
McDonald's,OREO® McFlurry®,$2.99+
McDonald's,2 Cookies,$2.39 
McDonald's,3 Pack Of Cookies,$3.19 
McDonald's,13 Cookie Tote,$11.49 
McDonald's,Apple Pie,$2.29+
McDonald's,Strawberry & Crème Pie,$2.29+
McDonald's,Chicken Pack,$47.69 
McDonald's,20 pc. Chicken McNuggets® & 2 Medium Fries,$17.19 
McDonald's,40 pc. Chicken McNuggets®,$15.89 
McDonald's,40 pc. Chicken McNuggets® & 2 Large Fries,$27.59 
McDonald's,Burger Pack,$46.99 
McDonald's,Favorites for 4,$53.79 
McDonald's,Combo Pack,$56.39 
McDonald's,Classic Quarter Pounder® with Cheese Pack,$36.29 
McDonald's,Classic Cheeseburger Pack,$28.29 
McDonald's,Classic Big Mac® Pack,$36.29 
McDonald's,2 Medium French Fries,$10.89 
McDonald's,2 Large Fries,$12.19 
McDonald's,13 Cookie Tote,$11.49 
Wendy's,6 PC. Crispy Chicken Nuggets,$4.19 
Wendy's,4 PC. Crispy Chicken Nuggets,$3.49 
Wendy's,Crispy Panko Fish Sandwich,$9.49 
Wendy's,4PC. Saucy Nuggs,$4.09+
Wendy's,6PC. Saucy Nuggs,$4.99+
Wendy's,10PC. Saucy Nuggs,$7.79+
Wendy's,20PC. Saucy Nuggs,$14.29+
Wendy's,Saucy Nuggs Party Pack,$23.39+
Wendy's,Taco Salad,$10.49 
Wendy's,Parmesan Caesar Salad,$10.49 
Wendy's,Cobb Salad,$10.49 
Wendy's,Apple Pecan Salad,$10.49 
Nick the Greek,Beef/Lamb Gyro Pita Combo,$19.75+
Nick the Greek,Aquafina,$3.00 
Nick the Greek,Iced Tea,$2.95 
Nick the Greek,Hummus with Pita,$9.50 
Nick the Greek,Pita Bread,$3.75 
Nick the Greek,Scoop Hummus,$5.95 
Nick the Greek,Side Gyro or Falafel,$6.95 
Nick the Greek,Side Rice,$4.75 
Nick the Greek,Side Sauce,$0.00+
Nick the Greek,Side Skewer,$6.75 
Sizzler,Chicken Noodle Soup,$25.89 
Sizzler,Cheese Toast,$26.99 
Sizzler,Baked Potato,$8.29 
Sizzler,French Fries,$1.19 
Sizzler,Rice Pilaf,$4.59 
Sizzler,Mashed Potatoes Topped with Herb Butter,$3.89 
Sizzler,Vegetable Medley,$3.89 
Sizzler,"Seafood Salad, Serves 2",$3.89 
Sizzler,"Seafood Salad, Serves 4",$3.89 
Sizzler,"Traditional Potato Salad, Serves 2",$6.99 
Sizzler,"Traditional Potato Salad, Serves 4",$13.99 
Sizzler,"Mac & Cheese, Serves 2",$6.99 
Sizzler,"Mac & Cheese, Serves 4",$11.59 
Pooja Indian Grill,Lamb Curry,$15.99 
Pooja Indian Grill,Lamb Saag Wala,$15.99 
Pooja Indian Grill,Lamb Vindaloo,$15.99 
Pooja Indian Grill,Rogan Josh,$15.99 
Pooja Indian Grill,Lamb Pasanda,$15.99 
Pooja Indian Grill,Karahi Ghosht,$15.99 
Pooja Indian Grill,Prawn Curry,$16.99 
Pooja Indian Grill,Prawn Pepper Masala,$16.99 
Pooja Indian Grill,Prawn Saag Wala,$16.99 
Pooja Indian Grill,Madras Prawn Masala,$16.99 
Pooja Indian Grill,Fish Masala,$16.99 
Pooja Indian Grill,Prawn Korma,$16.99 
Pooja Indian Grill,Saag Paneer,$13.99 
Pooja Indian Grill,Chana Masala (Chole),$13.99 
Pooja Indian Grill,Mixed Vegetables,$13.99 
Pooja Indian Grill,Matter Paneer,$13.99 
Pooja Indian Grill,Aloo Ghobi,$13.99 
Pooja Indian Grill,Benghan Bharta,$13.99 
Pooja Indian Grill,Navratan Shahi Korma,$13.99 
Pooja Indian Grill,Daal Makhani,$13.99 
Pooja Indian Grill,Yellow Daal,$13.99 
Pooja Indian Grill,Paneer Masala,$13.99 
Pooja Indian Grill,Malai Kofta,$13.99 
Pooja Indian Grill,Bhindi,$13.99 
Pooja Indian Grill,Shahi Paneer,$13.99 
Pooja Indian Grill,Paneer Tikka Masala,$13.99 
Pooja Indian Grill,Paneer Tikka,$13.99 
MOD Pizza (West Sacramento),Wrapped Fork & Knife Pack,$0.00 
Chada Thai Cuisine,31. Spicy Basil,$14.95 
Chada Thai Cuisine,35. Spicy Eggplant,$14.95 
Chada Thai Cuisine,21. Soft  Shell Crab Salad,$14.95 
Chada Thai Cuisine,23. Yum Woonsen Salad,$13.95 
Chada Thai Cuisine,24. Yum Yai Salad,$13.95 
Chada Thai Cuisine,26. Spicy Beef Salad,$13.95 
Chada Thai Cuisine,27. Papaya Salad,$9.95 
Chada Thai Cuisine,19. Thai Style Salad,$9.95 
Chada Thai Cuisine,22. Squid Salad,$13.95 
Chada Thai Cuisine,22. Shrimp Salad,$13.95 
Chada Thai Cuisine,25. Larb Salad,$9.95 
Chada Thai Cuisine,28. Pad Broccoli,$14.95 
Chada Thai Cuisine,30. Sweet and Sour,$14.95 
Chada Thai Cuisine,35. Spicy Eggplant,$14.95 
Chada Thai Cuisine,29. Spicy Bamboo Shoots,$14.95 
Chada Thai Cuisine,31. Spicy Basil,$14.95 
Chada Thai Cuisine,32. Fresh Ginger,$14.95 
Chada Thai Cuisine,33. Cashew Nut,$14.95 
Chada Thai Cuisine,34. Kaprow Moo Grob,$14.95 
Chada Thai Cuisine,37. Prik Khing,$14.95 
Chada Thai Cuisine,38. Pra Ram,$14.95 
Chada Thai Cuisine,39. Vegetable Deluxe,$14.95 
Chada Thai Cuisine,40. Yellow Curry,$14.95+
Chada Thai Cuisine,42. Pa Nang Curry,$14.95+
Chada Thai Cuisine,43. Green Curry,$14.95+
Chada Thai Cuisine,47. Avocado Curry,$16.95+
Chada Thai Cuisine,Lamb Curry,$18.95 
Chada Thai Cuisine,41. Massaman Curry,$14.95+
Chada Thai Cuisine,43. Red Curry,$14.95+
Chada Thai Cuisine,44. Roasted Ducks curry,$16.95+
Chada Thai Cuisine,45. Pineapple Curry,$14.95+
Chada Thai Cuisine,46. Mango Curry,$16.95+
Chada Thai Cuisine,46. Pumpkin Curry,$16.95+
Beach Hut Deli,Vegan Santa Cruz,$11.50+
Beach Hut Deli,Vegan Beach Bikini,$10.00+
Beach Hut Deli,Grommet Grilled Cheese,$5.50+
Beach Hut Deli,P.B. & Jellyfish,$4.50+
Beach Hut Deli,Dune Buggy Dog,$6.50+
Beach Hut Deli,Shaka Nachos,$7.95 
Beach Hut Deli,The Beach Bum,$6.50+
Beach Hut Deli,BBQ Chicken Salad,$19.50 
Beach Hut Deli,Chef's Salad,$19.50 
Beach Hut Deli,The Mesa Salad,$19.50 
Beach Hut Deli,Super Salad,$19.50 
Beach Hut Deli,Tuna Salad,$19.50 
Beach Hut Deli,The Cabo,$19.50 
Cornerstone Cafe & Bar,Caesar Salad,$10.50 
Cornerstone Cafe & Bar,Chef Salad,$14.00 
Cornerstone Cafe & Bar,Tuna Salad,$12.50 
Cornerstone Cafe & Bar,Taco Salad,$15.00 
Cornerstone Cafe & Bar,Low Calories Plate,$13.00 
Cornerstone Cafe & Bar,House Salad,$5.50 
Cornerstone Cafe & Bar,House Salad with Cup of Soup,$8.50 
Cornerstone Cafe & Bar,Club House Sandwich,$13.50+
Cornerstone Cafe & Bar,California Sandwich,$13.50+
Cornerstone Cafe & Bar,Turkey Supreme,$13.50+
Cornerstone Cafe & Bar,Santa Fe Chicken Sandwich,$13.50+
Cornerstone Cafe & Bar,French Dip,$13.50+
Cornerstone Cafe & Bar,Tuna Melt,$12.00+
Cornerstone Cafe & Bar,Chicken Melt,$12.00+
Cornerstone Cafe & Bar,Patty Melt,$13.50+
Cornerstone Cafe & Bar,BLT Sandwich,$12.00+
Cornerstone Cafe & Bar,Crispy Chicken Naan Sandwich,$13.50+
Cornerstone Cafe & Bar,Philly Beef Sandwich,$13.50+
Cornerstone Cafe & Bar,Deli Sandwich,$11.00+
Cornerstone Cafe & Bar,Grilled Vegetarian Sandwich,$12.00+
Cornerstone Cafe & Bar,NY Steak Sandwich,$18.00+
Cornerstone Cafe & Bar,Grilled Cheese Sandwich,$10.50+
Cornerstone Cafe & Bar,Grilled Cheese Sandwich with Ham,$12.00+
Cornerstone Cafe & Bar,Grilled Cheese with Bacon,$12.00+
Cornerstone Cafe & Bar,Hot Dog,$9.50+
Cornerstone Cafe & Bar,Hot Dog with Chili & Cheese,$11.50 
Burger King,Double Whopper Meal,$18.06+
Burger King,Original Chicken Sandwich,$8.05+
Burger King,Royal Crispy Chicken,$8.05+
Burger King,Fiery Royal Crispy Chicken,$9.56+
Burger King,Bacon and Swiss Royal Crispy Chicken,$9.61+
Burger King,Chicken Jr.,$3.76+
Burger King,Royal Crispy Wrap,$4.54+
Burger King,Fiery Royal Crispy Wrap,$4.54+
Burger King,Honey Mustard Royal Crispy Wrap,$4.54+
Burger King,Chicken Nuggets,$4.54 
Burger King,Fiery Big Fish,$8.44+
Burger King,Big Fish,$8.44+
Satori Sushi,Calamari Steak,$11.95 
Satori Sushi,Soda,$3.00 
Satori Sushi,Iced Tea,$3.00 
Satori Sushi,Apple Juice,$3.00 
Satori Sushi,Japanese Soda,$3.00 
Satori Sushi,Hamachi Truffle,$15.95 
Satori Sushi,Salmon Blossom Special,$17.95 
Satori Sushi,Pepperfin Tuna Special,$14.95 
Satori Sushi,Salmon Carpacio Special,$14.95 
The Meltdown,Straw,$0.00 
The Meltdown,Stir Stick,$0.00 
The Meltdown,Half & Half,$0.00 
The Meltdown,Vanilla Creamer,$0.00 
The Meltdown,Sugar,$0.00 
The Meltdown,Yellow Packet Sweetener,$0.00 
The Meltdown,Blue Packet Sweetener,$0.00 
The Meltdown,Pink Packet Sweetener,$0.00 
Pizza Guys,Cheezee Jalapeño Bread,$9.99+
Pizza Guys,Cheezee Bacon Bread,$8.99+
Pizza Guys,Cheezee Pesto Bread,$9.99+
Pizza Guys,Muncheez,$7.99+
Pizza Guys,Calzone,$11.99+
Pizza Guys,Cheezee Garlic Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Bread,$9.99+
Pizza Guys,Penne Pollo Rustico Pasta,$9.99+
Pizza Guys,Creamy Pesto Chicken Pasta,$9.99+
Pizza Guys,Penne Cheese Marinara Pasta,$9.99+
Pizza Guys,Penne Sausage Marinara Pasta,$9.99+
Pizza Guys,Garden Salad,$8.99+
Pizza Guys,Antipasto Salad,$10.99+
Pizza Guys,Spinach Tomato Salad,$10.99+
Pizza Guys,Chicken Bacon Ranch Salad,$10.99+
Pizza Guys,Crispy Chicken Salad,$10.99+
Pizza Guys,Mediterranean Salad,$8.99+
T & Z Chinese Restaurant,Mongolian Chicken,$17.95 
T & Z Chinese Restaurant,Lemon Chicken,$18.95 
T & Z Chinese Restaurant,Pineapple Chicken,$18.95 
T & Z Chinese Restaurant,Sweet and Sour Pork,$17.95 
T & Z Chinese Restaurant,Salt and Pepper Pork,$17.95 
T & Z Chinese Restaurant,Sesame Pork,$17.95 
T & Z Chinese Restaurant,Salt and Pepper Spareribs,$18.95 
T & Z Chinese Restaurant,Sweet and Sour Spareribs,$18.95 
T & Z Chinese Restaurant,Broccoli Beef,$18.95 
T & Z Chinese Restaurant,Snow Peas Beef,$18.95 
T & Z Chinese Restaurant,Vegetable Beef,$18.95 
T & Z Chinese Restaurant,Black Bean Sauce Beef,$18.95 
T & Z Chinese Restaurant,Kung Pao Beef,$18.95 
T & Z Chinese Restaurant,Szechuan Beef,$18.95 
T & Z Chinese Restaurant,Garlic Spicy Beef,$18.95 
T & Z Chinese Restaurant,Mongolian Beef,$19.95 
T & Z Chinese Restaurant,Pepper Beef,$20.95 
T & Z Chinese Restaurant,Beef With Ginger and Scallion,$20.95 
Del Taco,Epic Cali Bacon Burrito,$9.69+
Del Taco,Epic Cali Bacon Burrito,$9.69+
Del Taco,Epic Combo Beef & Bean Burrito,$8.79 
Del Taco,Epic Loaded Queso Burrito,$8.99+
Del Taco,Epic Fresh Guacamole Burrito,$9.69+
Del Taco,Grilled Chicken Burrito,$5.99 
Del Taco,Del Beef Burrito™,$5.99 
Del Taco,Del Combo™ Beef & Bean Burrito,$5.99 
Del Taco,8 Layer Veggie Burrito,$5.89 
Del Taco,2 For Classic Burritos - Mix & Match,$8.79 
Del Taco,Bean & Cheese Burrito with Red Sauce,$2.79 
Del Taco,Bean & Cheese Burrito with Green Sauce,$2.79 
Pete's 7,Wings 8 Piece,$16.50 
Pete's 7,Salted Caramel Cheesecake,$11.50 
Pete's 7,Big Carrot Cake,$11.50 
Pete's 7,Molten Lava Cake,$11.50 
Pete's 7,Pepsi,$2.50 
Pete's 7,Diet Pepsi,$2.50 
Pete's 7,Dr Pepper,$2.50 
Pete's 7,Tuscan Steak Flatbread,$15.00 
Pete's 7,Margherita Flatbread,$12.00 
Pete's 7,Pete's Garden Flatbread,$12.00 
Pete's 7,Meat Lovers Flatbread,$13.00 
Pete's 7,Chicken Classic Flatbread,$12.00 
Delish Pizza,French Fries,$16.95 
Delish Pizza,Jalapeno Poppers,$16.95 
Delish Pizza,Sampler Platter,$4.95 
Delish Pizza,Mozzarella Sticks,$8.95 
Delish Pizza,Cinnamon Bites,$11.95 
Delish Pizza,Chocolate Chip Pizza Cookie,$8.95 
Delish Pizza,Brownie Pizza Cookie,$8.95 
Delish Pizza,Cheese Cake,$8.95 
Delish Pizza,2-Liter,$8.95 
Delish Pizza,Can Soda,$3.95 
Delish Pizza,Water Bottle,$3.45 
Petra Greek Midtown,Lamb Chops by the Pound,$23.50 
Petra Greek Midtown,French Fries,$23.50 
Petra Greek Midtown,Rice Pilaf,$48.00 
Petra Greek Midtown,Side of Meat,$4.00 
Petra Greek Midtown,Pita Bread,$4.00 
Petra Greek Midtown,Extra Tzatziki Sauce,$6.50 
Petra Greek Midtown,Extra Revithosalata/Hummus,$3.50 
Petra Greek Midtown,Extra Tyrokafteri/Fiery Feta,$2.00 
Petra Greek Midtown,Side of Feta,$2.00 
Petra Greek Midtown,Side of Olives,$2.00 
Petra Greek Midtown,Kids Plate,$5.00 
Buffalo Pizza & Ice Cream,Whole Herd Pizza - Small 12'',$27.19 
Buffalo Pizza & Ice Cream,Wild Garlic Pizza - Medium 14'',$34.49 
Buffalo Pizza & Ice Cream,Wild Garlic Pizza - Large 16'',$40.55 
Buffalo Pizza & Ice Cream,Pesto Pistol Pizza - Personal 10'',$18.85 
Buffalo Pizza & Ice Cream,Pesto Pistol Pizza - Small 12'',$27.19 
Buffalo Pizza & Ice Cream,Pesto Pistol Pizza - Gluten Free Small 12'',$27.19 
Buffalo Pizza & Ice Cream,Pesto Pistol Pizza - Medium 14'',$34.49 
Buffalo Pizza & Ice Cream,Pesto Pistol Pizza - Large 16'',$40.55 
Buffalo Pizza & Ice Cream,Home on the Range Pizza - Personal 10'',$18.85 
Buffalo Pizza & Ice Cream,Home on the Range Pizza - Small 12'',$27.19 
Buffalo Pizza & Ice Cream,Home on the Range Pizza - Gluten Free Small 12'',$27.19 
Buffalo Pizza & Ice Cream,Home on the Range Pizza - Medium 14'',$34.49 
Buffalo Pizza & Ice Cream,Home on the Range Pizza - Large 16'',$40.55 
Buffalo Pizza & Ice Cream,Hawaiian Cowboy Pizza - Personal 10'',$17.50 
Buffalo Pizza & Ice Cream,Hawaiian Cowboy Pizza - Small 12'',$23.55 
Buffalo Pizza & Ice Cream,Hawaiian Cowboy Pizza - Gluten Free Small 12'',$23.55 
Buffalo Pizza & Ice Cream,Hawaiian Cowboy Pizza - Medium 14'',$30.89 
Buffalo Pizza & Ice Cream,Hawaiian Cowboy Pizza - Large 16'',$36.95 
Buffalo Pizza & Ice Cream,Pepperoni Pizza - Personal 10'',$17.50 
Buffalo Pizza & Ice Cream,Pepperoni Pizza - Small 12'',$23.55 
Buffalo Pizza & Ice Cream,Pepperoni Pizza - Gluten Free Small 12'',$23.55 
Buffalo Pizza & Ice Cream,Pepperoni Pizza - Medium 14'',$30.89 
Buffalo Pizza & Ice Cream,Pepperoni Pizza - Large 16'',$36.95 
Buffalo Pizza & Ice Cream,Great Plains Pizza - Personal 10'',$16.95 
Buffalo Pizza & Ice Cream,Great Plains Pizza - Small 12'',$22.40 
Buffalo Pizza & Ice Cream,Great Plains Pizza - Gluten Free Small 12'',$22.40 
Buffalo Pizza & Ice Cream,Great Plains Pizza - Medium 14'',$28.45 
Buffalo Pizza & Ice Cream,Great Plains Pizza - Large 16'',$34.49 
Buffalo Pizza & Ice Cream,Bacon & Eggs Pizza - Personal 10'',$18.19 
Buffalo Pizza & Ice Cream,Bacon & Eggs Pizza - Small 12'',$24.25 
Buffalo Pizza & Ice Cream,Bacon & Eggs Pizza - Gluten Free Small 12'',$24.25 
Buffalo Pizza & Ice Cream,Bacon & Eggs Pizza - Medium 14'',$31.49 
Buffalo Pizza & Ice Cream,Bacon & Eggs Pizza - Large 16'',$37.55 
Buffalo Pizza & Ice Cream,Morning Stampede Pizza - Personal 10'',$19.39 
Buffalo Pizza & Ice Cream,Morning Stampede Pizza - Small 12'',$27.79 
Buffalo Pizza & Ice Cream,Morning Stampede Pizza - Gluten Free Small 12'',$27.79 
Jack in the Box,3PC French Toast Sticks Platter w/ Bacon Combo,$13.49 
Jack in the Box,3PC French Toast Sticks Platter w/ Sausage Combo,$13.49 
Jack in the Box,Grande Sausage Burrito Combo,$13.61 
Jack in the Box,Supreme Croissant Combo,$12.49 
Jack in the Box,Sausage Croissant Combo,$12.36 
Jack in the Box,Supreme Sourdough Breakfast Sandwich Combo,$11.74 
Jack in the Box,Meat Lovers Burrito Combo,$13.61 
Jack in the Box,Loaded Breakfast Sandwich Combo,$13.74 
Jack in the Box,Extreme Sausage® Sandwich Combo,$12.49 
Jack in the Box,Ultimate Breakfast Sandwich Combo,$13.49 
Jack in the Box,Sausage Breakfast Jack® Combo,$9.74 
Jack in the Box,Breakfast Jack® Combo,$9.24 
Jack in the Box,Build Your Own Munchie Meal,$15.00+
Woodstock's Pizza Davis,"12"" Grateful Veg Pizza ™",$29.95 
Woodstock's Pizza Davis,"12"" Davis Classic",$29.95 
Woodstock's Pizza Davis,"12"" The Club",$29.95 
Woodstock's Pizza Davis,"Customize Your Own 8"" Pizza",$11.95 
Woodstock's Pizza Davis,"8"" Pepperoni Pizza",$13.45 
Woodstock's Pizza Davis,"8"" Hawaiian Pizza",$15.25 
Woodstock's Pizza Davis,"8"" Cheese Pizza",$11.95 
Woodstock's Pizza Davis,"8"" Pesto Primavera Pizza",$17.45 
Woodstock's Pizza Davis,"8"" BBQ Bird Pizza ™",$17.45 
Woodstock's Pizza Davis,"8"" Causeway",$17.45 
Woodstock's Pizza Davis,"8"" Davis Classic",$17.45 
Woodstock's Pizza Davis,"8"" Sriracha-Cha Pizza ™",$17.45 
Woodstock's Pizza Davis,"8"" All Meat Pizza",$17.45 
Woodstock's Pizza Davis,"8"" Garlic Bird Pizza ™",$17.45 
Woodstock's Pizza Davis,"8"" Woody's Waui Pizza ™",$17.45 
Woodstock's Pizza Davis,"8"" Grateful Veg Pizza ™",$17.45 
Woodstock's Pizza Davis,"8"" Kickin' Carnitas Pizza ™",$17.45 
Woodstock's Pizza Davis,"8"" The Club",$17.45 
Pizza Twist,Plant-Based Pepperoni Pizzatwist*,$0.00+
Pizza Twist,Plant-Based Cheese Pizzatwist*,$0.00+
Pizza Twist,Supreme Pizzatwist,$0.00+
Pizza Twist,Vegenation Pizzatwist,$0.00+
Pizza Twist,Hawaiian Pizzatwist,$0.00+
Pizza Twist,All Meat Pizzatwist,$0.00+
Pizza Twist,Cheeseburger Pizzatwist,$0.00+
Pizza Twist,Twistys Favorite Pizzatwist,$0.00+
Pizza Twist,Creamy Garlic Chicken Pizzatwist,$0.00+
Pizza Twist,Three Idiots Pizzatwist,$0.00+
Pizza Twist,Chicken Bacon Ranch Pizzatwist,$0.00+
Pizza Twist,Latino Pizzatwist,$0.00+
Pizza Twist,Chicken Delight Pizzatwist,$0.00+
Pizza Twist,BBQ Chicken Pizzatwist,$0.00+
Pizza Twist,Buffalo Chicken Pizzatwist,$0.00+
Pizza Twist,Italian Garlic Pizzatwist,$0.00+
Pizza Twist,Mango Habanero Pizzatwist,$0.00+
SUBWAY®,B.L.T.,$8.90+
SUBWAY®,SunChips® Harvest Cheddar®,$2.90 
SUBWAY®,Miss Vickie’s® Jalapeño,$2.90 
SUBWAY®,Doritos® Nacho Cheese,$2.90 
SUBWAY®,Lays® Baked Original,$2.90 
SUBWAY®,Cheetos Crunchy Flamin’ Hot®,$2.90 
SUBWAY®,Lay's® BBQ,$2.90 
SUBWAY®,Miss Vickie's® Salt & Vinegar,$2.90 
SUBWAY®,GoGo squeeZ® Apple Apple,$2.90 
SUBWAY®,6 Pack Cookie Box,$5.90 
SUBWAY®,#20 Elite Chicken & Bacon Ranch,$17.90 
SUBWAY®,#16 All-Pro Sweet Onion Chicken Teriyaki®,$15.90 
SUBWAY®,#1 The Philly,$16.90 
SUBWAY®,#18 The Ultimate B.M.T.®,$14.90 
SUBWAY®,#23 The Hotshot Italiano,$13.90 
SUBWAY®,#15 Titan Turkey,$14.90 
SUBWAY®,#99 Home Run Ham,$13.90 
SUBWAY®,#10 All-American Club®,$16.90 
SUBWAY®,#11 Subway Club®,$17.90 
SUBWAY®,#30 The Beast,$18.90 
SUBWAY®,Oven Roasted Turkey,$13.90 
SUBWAY®,Rotisserie-Style Chicken,$15.90 
SUBWAY®,Steak & Cheese,$15.90 
SUBWAY®,Tuna,$13.90 
SUBWAY®,Grilled Chicken,$14.90 
SUBWAY®,Black Forest Ham,$12.90 
SUBWAY®,Cold Cut Combo®,$11.90 
SUBWAY®,Veggie Patty,$13.90 
SUBWAY®,Roast Beef,$15.90 
SUBWAY®,Oven Roasted Turkey & Ham,$13.90 
SUBWAY®,B.L.T.,$13.90 
SUBWAY®,Meatball Marinara,$12.90 
Cenarios Pizza of Dixon,Tortellini Al Pesto,$12.99+
Cenarios Pizza of Dixon,Sausage Rigatoni,$12.99+
Cenarios Pizza of Dixon,Antipasto Salad,$8.99+
Cenarios Pizza of Dixon,Garden Salads,$6.75+
Cenarios Pizza of Dixon,Caesar Salad,$7.49+
Cenarios Pizza of Dixon,Ranch,$0.60 
Cenarios Pizza of Dixon,Marinara,$0.60 
Cenarios Pizza of Dixon,Blue Cheese,$0.60 
Cenarios Pizza of Dixon,Nashville Hot,$0.60 
Cenarios Pizza of Dixon,Honey BBQ,$0.60 
Cenarios Pizza of Dixon,1000 Island,$0.60 
Cenarios Pizza of Dixon,Teriyaki,$0.60 
Cenarios Pizza of Dixon,Bourbon BBQ,$0.60 
Cenarios Pizza of Dixon,Sweet Red Chilli,$0.60 
Cenarios Pizza of Dixon,Honey Hot,$0.60 
Cenarios Pizza of Dixon,Mango Habanero,$0.60 
Ju Hachi,Fireman Roll,$21.25 
Ju Hachi,Capitol Roll,$21.25 
Ju Hachi,Philadelphia Roll,$18.00 
Ju Hachi,Ziggy Roll,$22.50 
Ju Hachi,Caterpiller Roll,$20.00 
Ju Hachi,Cindy Roll,$21.25 
Ju Hachi,Ahi Ahi Roll,$21.25 
Ju Hachi,Kohaku Roll,$21.25 
Ju Hachi,Twin Shake Roll,$21.25 
Ju Hachi,Corbett Roll,$21.25 
Ju Hachi,Ahi Ahi Roll,$21.25 
Ju Hachi,Sunrise Roll,$21.25 
Ju Hachi,Spicy D Roll,$21.25 
Ju Hachi,New Ju Hachi Roll,$36.25 
Ju Hachi,Chubby Andy Roll,$21.25 
Ju Hachi,Spicy Maria Roll,$21.00 
Pizza Guys,Cheezee Jalapeño Bread,$9.99+
Pizza Guys,Cheezee Bacon Bread,$9.99+
Pizza Guys,Cheezee Pesto Bread,$9.99+
Pizza Guys,Muncheez,$7.99+
Pizza Guys,Calzone,$11.99+
Pizza Guys,Cheezee Garlic Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Bread,$9.99+
Pizza Guys,Penne Pollo Rustico Pasta,$9.99+
Pizza Guys,Creamy Pesto Chicken Pasta,$9.99+
Pizza Guys,Penne Cheese Marinara Pasta,$9.99+
Pizza Guys,Penne Sausage Marinara Pasta,$9.99+
Pizza Guys,Garden Salad,$8.99+
Pizza Guys,Antipasto Salad,$10.99+
Pizza Guys,Spinach Tomato Salad,$10.99+
Pizza Guys,Chicken Bacon Ranch Salad,$10.99+
Pizza Guys,Crispy Chicken Salad,$10.99+
Pizza Guys,Mediterranean Salad,$8.99+
Wienerschnitzel,Mango Tea,$6.79+
Wienerschnitzel,Peach Tea,$6.79+
Wienerschnitzel,Root Beer Float,$8.09 
